MONTH,HOUR,WEEKDAY,SEASON,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY,SNOWFALL,RENTCOUNT
6,9,6,1,23.1,0.0,1.1,81.0,0.0,0.0
6,10,6,1,24.7,0.0,1.2,76.0,0.0,6.0
6,11,6,1,25.4,0.0,2.0,70.0,0.0,4.0
6,12,6,1,27.2,0.0,1.4,62.0,0.0,22.0
6,13,6,1,28.4,0.0,1.5,59.0,0.0,34.0
6,14,6,1,28.7,0.0,2.1,57.0,0.0,50.0
6,15,6,1,29.3,0.0,1.2,54.0,0.0,20.0
6,16,6,1,29.1,0.0,1.1,56.0,0.0,30.0
6,17,6,1,29.4,0.0,2.1,57.0,0.0,44.0
6,18,6,1,29.0,0.0,2.0,54.0,0.0,40.0
6,19,6,1,27.9,0.0,2.1,61.0,0.0,70.0
6,20,6,1,26.5,0.0,1.7,68.0,0.0,64.0
6,21,6,1,24.4,0.0,2.7,73.0,0.0,62.0
6,22,6,1,23.0,0.0,1.2,77.0,0.0,92.0
6,23,6,1,22.2,0.0,0.8,80.0,0.0,56.0
6,0,0,1,21.5,0.0,0.8,83.0,0.0,6.0
6,1,0,1,21.8,0.0,1.2,86.0,0.0,0.0
6,2,0,1,21.3,0.0,1.1,87.0,0.0,0.0
6,3,0,1,20.4,0.0,1.6,90.0,0.0,0.0
6,4,0,1,20.2,0.0,1.6,90.0,0.0,0.0
6,5,0,1,20.3,0.0,1.5,91.0,0.0,0.0
6,6,0,1,20.4,0.0,1.3,90.0,0.0,2.0
6,7,0,1,20.3,0.0,2.0,93.0,0.0,2.0
6,8,0,1,21.0,0.0,2.2,89.0,0.0,2.0
6,9,0,1,22.7,0.0,1.9,83.0,0.0,0.0
6,10,0,1,23.4,0.0,0.5,79.0,0.0,0.0
6,11,0,1,24.5,0.0,1.3,72.0,0.0,8.0
6,12,0,1,26.0,0.0,1.6,65.0,0.0,0.0
6,13,0,1,26.3,0.0,1.6,68.0,0.0,12.0
6,14,0,1,26.8,0.0,2.0,66.0,0.0,2.0
6,15,0,1,27.5,0.0,2.2,63.0,0.0,4.0
6,16,0,1,28.1,0.0,1.6,62.0,0.0,10.0
6,17,0,1,27.7,0.0,2.2,65.0,0.0,18.0
6,18,0,1,27.1,0.0,1.5,68.0,0.0,36.0
6,19,0,1,26.5,0.0,1.1,71.0,0.0,44.0
6,20,0,1,25.7,0.0,1.0,77.0,0.0,44.0
6,21,0,1,25.4,0.0,1.0,79.0,0.0,36.0
6,22,0,1,24.7,0.1,1.4,87.0,0.0,8.0
6,23,0,1,23.7,1.0,0.3,97.0,0.0,0.0
6,0,1,1,23.4,0.3,0.4,98.0,0.0,0.0
6,1,1,1,23.4,0.0,0.3,98.0,0.0,0.0
6,2,1,1,23.2,0.0,1.2,96.0,0.0,0.0
6,3,1,1,23.2,0.0,0.9,97.0,0.0,0.0
6,4,1,1,23.5,0.0,2.0,96.0,0.0,0.0
6,5,1,1,23.3,3.8,2.2,99.0,0.0,0.0
6,6,1,1,23.5,0.5,0.6,99.0,0.0,0.0
6,7,1,1,23.2,9.1,1.8,99.0,0.0,0.0
6,8,1,1,23.5,14.4,0.3,99.0,0.0,0.0
6,9,1,1,23.7,0.9,1.8,99.0,0.0,0.0
6,10,1,1,23.7,4.9,1.4,99.0,0.0,0.0
6,11,1,1,23.6,0.8,0.9,99.0,0.0,0.0
6,12,1,1,23.9,1.3,1.9,99.0,0.0,0.0
6,13,1,1,24.3,0.4,2.3,99.0,0.0,0.0
6,14,1,1,24.3,1.0,1.3,99.0,0.0,0.0
6,15,1,1,24.3,3.0,2.5,99.0,0.0,0.0
6,16,1,1,23.6,13.9,1.1,99.0,0.0,0.0
6,17,1,1,23.4,11.8,1.1,99.0,0.0,0.0
6,18,1,1,23.2,1.2,0.9,99.0,0.0,0.0
6,19,1,1,23.1,0.3,0.7,100.0,0.0,0.0
6,20,1,1,23.2,0.2,0.5,100.0,0.0,0.0
6,21,1,1,23.3,0.1,0.6,100.0,0.0,0.0
6,22,1,1,23.3,2.0,1.4,100.0,0.0,0.0
6,23,1,1,23.1,2.9,3.2,99.0,0.0,0.0
6,0,2,1,22.5,1.4,1.4,99.0,0.0,0.0
6,1,2,1,22.2,3.5,0.9,99.0,0.0,0.0
6,2,2,1,21.7,5.8,1.2,100.0,0.0,0.0
6,3,2,1,21.3,0.1,1.3,100.0,0.0,0.0
6,4,2,1,21.0,0.6,1.3,100.0,0.0,0.0
6,5,2,1,20.3,0.5,0.8,99.0,0.0,0.0
6,6,2,1,20.5,0.0,0.5,100.0,0.0,2.0
6,7,2,1,20.8,0.0,0.2,100.0,0.0,4.0
6,8,2,1,22.3,0.0,1.0,94.0,0.0,4.0
6,9,2,1,23.9,0.0,0.6,81.0,0.0,0.0
6,10,2,1,25.1,0.0,1.0,79.0,0.0,0.0
6,11,2,1,26.3,0.0,1.7,75.0,0.0,4.0
6,12,2,1,26.9,0.0,1.8,70.0,0.0,0.0
6,13,2,1,28.1,0.0,2.1,67.0,0.0,8.0
6,14,2,1,28.6,0.0,2.0,66.0,0.0,6.0
6,15,2,1,28.0,0.0,1.5,68.0,0.0,6.0
6,16,2,1,28.5,0.0,1.8,68.0,0.0,22.0
6,17,2,1,28.7,0.0,1.5,67.0,0.0,14.0
6,18,2,1,28.4,0.0,0.8,72.0,0.0,38.0
6,19,2,1,27.3,0.0,1.9,76.0,0.0,52.0
6,20,2,1,25.7,0.0,1.0,83.0,0.0,72.0
6,21,2,1,24.8,0.0,0.2,87.0,0.0,60.0
6,22,2,1,24.3,0.0,1.4,91.0,0.0,44.0
6,23,2,1,23.6,0.0,0.5,93.0,0.0,54.0
6,0,3,1,23.2,0.0,1.6,95.0,0.0,0.0
6,1,3,1,22.7,0.0,1.4,97.0,0.0,0.0
6,2,3,1,22.4,0.0,0.1,98.0,0.0,0.0
6,3,3,1,21.8,0.0,1.2,99.0,0.0,0.0
6,4,3,1,21.5,0.0,1.1,100.0,0.0,0.0
6,5,3,1,21.3,0.0,0.1,100.0,0.0,0.0
6,6,3,1,21.1,0.0,0.9,100.0,0.0,0.0
6,7,3,1,21.6,0.0,1.0,100.0,0.0,2.0
6,8,3,1,22.7,0.0,0.6,97.0,0.0,0.0
6,9,3,1,24.1,0.0,0.9,89.0,0.0,2.0
6,10,3,1,25.7,0.0,1.0,84.0,0.0,2.0
6,11,3,1,27.1,0.0,0.6,79.0,0.0,0.0
6,12,3,1,27.8,0.0,0.6,73.0,0.0,2.0
6,13,3,1,28.9,0.0,2.1,63.0,0.0,8.0
6,14,3,1,30.2,0.0,2.0,54.0,0.0,6.0
6,15,3,1,31.0,0.0,0.7,50.0,0.0,4.0
6,16,3,1,30.5,0.0,1.6,57.0,0.0,26.0
6,17,3,1,30.0,0.0,1.4,59.0,0.0,14.0
6,18,3,1,29.6,0.0,1.6,55.0,0.0,24.0
6,19,3,1,28.1,0.0,1.1,63.0,0.0,24.0
6,20,3,1,26.3,0.0,1.1,70.0,0.0,44.0
6,21,3,1,25.5,0.0,0.6,68.0,0.0,60.0
6,22,3,1,25.0,0.0,1.1,69.0,0.0,46.0
6,23,3,1,24.3,0.0,1.4,67.0,0.0,18.0
6,0,4,1,23.9,0.0,0.1,72.0,0.0,8.0
6,1,4,1,23.5,0.0,1.1,78.0,0.0,0.0
6,2,4,1,22.9,0.0,0.5,82.0,0.0,0.0
6,3,4,1,22.8,0.0,0.8,83.0,0.0,0.0
6,4,4,1,22.5,0.0,0.6,83.0,0.0,0.0
6,5,4,1,22.4,0.0,0.4,82.0,0.0,0.0
6,6,4,1,22.1,0.0,0.5,87.0,0.0,0.0
6,7,4,1,22.5,0.0,0.3,86.0,0.0,0.0
6,8,4,1,23.5,0.0,0.4,82.0,0.0,2.0
6,9,4,1,25.0,0.0,0.5,78.0,0.0,6.0
6,10,4,1,26.6,0.0,0.5,70.0,0.0,0.0
6,11,4,1,27.2,0.0,0.5,67.0,0.0,2.0
6,12,4,1,28.3,0.0,0.4,67.0,0.0,2.0
6,13,4,1,29.0,0.0,0.7,62.0,0.0,6.0
6,14,4,1,29.3,0.0,1.6,65.0,0.0,10.0
6,15,4,1,29.3,0.0,2.2,57.0,0.0,10.0
6,16,4,1,30.0,0.0,1.4,59.0,0.0,24.0
6,17,4,1,28.7,0.0,1.8,62.0,0.0,32.0
6,18,4,1,28.7,0.0,1.7,57.0,0.0,32.0
6,19,4,1,27.3,0.0,2.2,51.0,0.0,54.0
6,20,4,1,26.0,0.0,2.6,58.0,0.0,58.0
6,21,4,1,24.7,0.0,1.9,64.0,0.0,82.0
6,22,4,1,24.2,0.0,2.1,68.0,0.0,46.0
6,23,4,1,23.7,0.0,1.3,73.0,0.0,94.0
6,0,5,1,23.1,0.0,2.7,79.0,0.0,24.0
6,1,5,1,22.5,0.0,1.5,81.0,0.0,16.0
6,2,5,1,22.2,0.0,1.9,80.0,0.0,0.0
6,3,5,1,22.0,0.0,2.6,81.0,0.0,0.0
6,4,5,1,21.5,0.0,1.9,87.0,0.0,0.0
6,5,5,1,21.5,0.0,1.8,86.0,0.0,6.0
6,6,5,1,21.2,0.0,1.1,87.0,0.0,0.0
6,7,5,1,21.5,0.0,2.4,87.0,0.0,4.0
6,8,5,1,22.0,0.0,0.9,88.0,0.0,6.0
6,9,5,1,23.6,0.0,1.2,80.0,0.0,0.0
6,10,5,1,25.1,0.0,1.6,72.0,0.0,10.0
6,11,5,1,26.9,0.0,1.9,67.0,0.0,10.0
6,12,5,1,28.0,0.0,1.3,65.0,0.0,18.0
6,13,5,1,29.1,0.0,1.2,57.0,0.0,18.0
6,14,5,1,29.7,0.0,1.7,56.0,0.0,18.0
6,15,5,1,29.1,0.0,1.4,63.0,0.0,48.0
6,16,5,1,29.0,0.0,1.2,65.0,0.0,10.0
6,17,5,1,28.4,0.0,1.2,66.0,0.0,36.0
6,18,5,1,27.3,0.0,3.2,74.0,0.0,52.0
6,19,5,1,25.6,0.0,1.1,75.0,0.0,36.0
6,20,5,1,24.9,0.0,0.9,80.0,0.0,44.0
6,21,5,1,24.8,0.0,2.0,82.0,0.0,62.0
6,22,5,1,24.3,0.0,1.7,76.0,0.0,108.0
6,23,5,1,23.5,0.0,1.7,79.0,0.0,36.0
6,0,6,1,23.0,0.0,2.7,84.0,0.0,14.0
6,1,6,1,22.8,0.0,3.0,86.0,0.0,0.0
6,2,6,1,22.6,0.0,2.5,88.0,0.0,0.0
6,3,6,1,22.5,0.0,1.4,88.0,0.0,0.0
6,4,6,1,22.4,0.0,1.5,89.0,0.0,0.0
6,5,6,1,22.0,0.0,1.1,90.0,0.0,0.0
6,6,6,1,22.0,0.0,0.9,91.0,0.0,0.0
6,7,6,1,22.0,0.0,1.3,93.0,0.0,6.0
6,8,6,1,21.9,0.6,1.5,95.0,0.0,4.0
6,9,6,1,22.2,0.3,1.2,84.0,0.0,0.0
6,10,6,1,22.6,0.0,2.7,83.0,0.0,14.0
6,11,6,1,23.4,0.0,2.6,79.0,0.0,10.0
6,12,6,1,24.1,0.0,2.4,69.0,0.0,4.0
6,13,6,1,24.9,0.0,2.0,66.0,0.0,18.0
6,14,6,1,24.6,0.0,1.3,72.0,0.0,12.0
6,15,6,1,21.4,1.7,1.6,91.0,0.0,22.0
6,16,6,1,22.5,0.0,1.4,81.0,0.0,12.0
6,17,6,1,21.8,0.0,1.6,86.0,0.0,16.0
6,18,6,1,21.7,0.0,0.9,89.0,0.0,20.0
6,19,6,1,21.6,0.0,0.5,92.0,0.0,28.0
6,20,6,1,21.4,0.0,1.1,90.0,0.0,44.0
6,21,6,1,21.0,0.0,1.7,89.0,0.0,68.0
6,22,6,1,20.8,0.0,1.4,87.0,0.0,70.0
6,23,6,1,20.6,0.0,0.9,90.0,0.0,58.0
6,0,0,1,20.4,0.0,1.3,88.0,0.0,0.0
6,1,0,1,20.1,0.0,0.5,90.0,0.0,0.0
6,2,0,1,19.8,0.0,0.6,93.0,0.0,0.0
6,3,0,1,19.8,0.0,0.8,95.0,0.0,0.0
6,4,0,1,19.7,0.0,0.5,95.0,0.0,0.0
6,5,0,1,19.8,0.0,0.3,94.0,0.0,0.0
6,6,0,1,19.8,0.0,0.5,92.0,0.0,4.0
6,7,0,1,20.5,0.0,0.6,90.0,0.0,4.0
6,8,0,1,21.7,0.0,0.5,84.0,0.0,4.0
6,9,0,1,22.6,0.0,1.5,79.0,0.0,2.0
6,10,0,1,23.7,0.0,1.4,73.0,0.0,4.0
6,11,0,1,24.6,0.0,1.2,69.0,0.0,4.0
6,12,0,1,25.4,0.0,1.8,67.0,0.0,4.0
6,13,0,1,25.9,0.0,1.4,63.0,0.0,4.0
6,14,0,1,26.7,0.0,1.6,64.0,0.0,16.0
6,15,0,1,27.0,0.0,1.5,63.0,0.0,26.0
6,16,0,1,27.5,0.0,1.4,60.0,0.0,16.0
6,17,0,1,28.1,0.0,0.9,58.0,0.0,14.0
6,18,0,1,27.5,0.0,1.2,60.0,0.0,20.0
6,19,0,1,26.0,0.0,2.3,68.0,0.0,46.0
6,20,0,1,25.5,0.0,1.5,70.0,0.0,52.0
6,21,0,1,25.0,0.0,1.5,71.0,0.0,78.0
6,22,0,1,24.5,0.0,1.3,75.0,0.0,76.0
6,23,0,1,23.5,0.0,1.3,77.0,0.0,52.0
6,0,1,1,22.6,0.0,0.7,78.0,0.0,0.0
6,1,1,1,22.3,0.0,0.6,81.0,0.0,14.0
6,2,1,1,22.2,0.0,0.9,77.0,0.0,0.0
6,3,1,1,21.7,0.0,0.8,80.0,0.0,0.0
6,4,1,1,21.5,0.0,0.5,81.0,0.0,0.0
6,5,1,1,21.1,0.0,0.7,83.0,0.0,0.0
6,6,1,1,20.7,0.0,0.7,86.0,0.0,0.0
6,7,1,1,21.2,0.0,0.5,84.0,0.0,0.0
6,8,1,1,22.6,0.0,0.6,81.0,0.0,2.0
6,9,1,1,24.6,0.0,0.9,70.0,0.0,0.0
6,10,1,1,26.4,0.0,1.1,68.0,0.0,0.0
6,11,1,1,28.1,0.0,2.8,67.0,0.0,6.0
6,12,1,1,28.4,0.0,2.1,65.0,0.0,4.0
6,13,1,1,28.9,0.0,1.9,69.0,0.0,6.0
6,14,1,1,28.4,0.0,2.1,68.0,0.0,14.0
6,15,1,1,25.9,5.8,2.3,82.0,0.0,0.0
6,16,1,1,23.3,6.8,2.0,96.0,0.0,0.0
6,17,1,1,22.8,7.4,1.6,98.0,0.0,0.0
6,18,1,1,22.2,2.9,3.1,94.0,0.0,0.0
6,19,1,1,21.4,1.8,1.0,96.0,0.0,0.0
6,20,1,1,21.1,0.7,1.6,97.0,0.0,0.0
6,21,1,1,20.9,0.3,1.3,97.0,0.0,2.0
6,22,1,1,20.8,0.3,0.8,99.0,0.0,12.0
6,23,1,1,21.0,0.1,0.3,99.0,0.0,2.0
6,0,2,1,21.0,1.7,0.6,99.0,0.0,0.0
6,1,2,1,20.7,2.1,1.1,99.0,0.0,0.0
6,2,2,1,20.1,6.1,1.5,99.0,0.0,0.0
6,3,2,1,20.1,0.2,1.1,99.0,0.0,0.0
6,4,2,1,20.0,0.4,0.9,99.0,0.0,0.0
6,5,2,1,20.0,0.1,1.1,99.0,0.0,0.0
6,6,2,1,20.0,0.0,0.6,99.0,0.0,0.0
6,7,2,1,20.1,0.0,0.9,99.0,0.0,4.0
6,8,2,1,20.9,0.0,1.3,96.0,0.0,4.0
6,9,2,1,23.2,0.0,1.1,83.0,0.0,8.0
6,10,2,1,23.1,0.0,1.4,82.0,0.0,2.0
6,11,2,1,24.0,0.0,1.3,81.0,0.0,0.0
6,12,2,1,24.3,0.0,1.2,77.0,0.0,0.0
6,13,2,1,26.1,0.0,1.6,73.0,0.0,0.0
6,14,2,1,27.1,0.0,0.8,67.0,0.0,2.0
6,15,2,1,28.1,0.0,1.0,64.0,0.0,14.0
6,16,2,1,28.7,0.0,1.8,64.0,0.0,32.0
6,17,2,1,28.5,0.0,1.4,68.0,0.0,40.0
6,18,2,1,27.7,0.0,1.6,71.0,0.0,40.0
6,19,2,1,27.1,0.0,1.8,70.0,0.0,34.0
6,20,2,1,26.0,0.0,1.6,76.0,0.0,70.0
6,21,2,1,24.7,0.0,1.6,80.0,0.0,74.0
6,22,2,1,24.0,0.0,1.2,81.0,0.0,80.0
6,23,2,1,23.3,0.0,0.2,85.0,0.0,82.0
6,0,3,1,22.9,0.0,0.9,87.0,0.0,6.0
6,1,3,1,22.3,0.0,1.4,86.0,0.0,4.0
6,2,3,1,21.6,0.0,0.3,89.0,0.0,0.0
6,3,3,1,21.5,0.0,1.2,88.0,0.0,0.0
6,4,3,1,21.5,0.0,0.7,89.0,0.0,0.0
6,5,3,1,20.7,0.0,0.8,93.0,0.0,0.0
6,6,3,1,20.4,0.0,1.1,95.0,0.0,0.0
6,7,3,1,21.3,0.0,1.0,92.0,0.0,4.0
6,8,3,1,23.1,0.0,0.8,86.0,0.0,6.0
6,9,3,1,25.1,0.0,1.5,76.0,0.0,6.0
6,10,3,1,26.5,0.0,1.6,73.0,0.0,4.0
6,11,3,1,27.5,0.0,1.0,69.0,0.0,0.0
6,12,3,1,28.6,0.0,2.3,66.0,0.0,4.0
6,13,3,1,29.1,0.0,1.7,63.0,0.0,4.0
6,14,3,1,30.1,0.0,1.4,65.0,0.0,6.0
6,15,3,1,29.6,0.0,1.6,70.0,0.0,16.0
6,16,3,1,29.4,0.0,0.5,63.0,0.0,8.0
6,17,3,1,23.0,28.7,4.4,80.0,0.0,6.0
6,18,3,1,23.2,4.6,1.3,97.0,0.0,4.0
6,19,3,1,23.4,0.0,1.4,94.0,0.0,20.0
6,20,3,1,22.5,0.0,2.1,87.0,0.0,12.0
6,21,3,1,21.6,0.6,0.6,96.0,0.0,8.0
6,22,3,1,21.2,0.5,1.7,97.0,0.0,10.0
6,23,3,1,21.2,0.0,1.0,99.0,0.0,10.0
6,0,4,1,21.1,0.0,0.6,99.0,0.0,0.0
6,1,4,1,21.3,0.0,0.2,100.0,0.0,0.0
6,2,4,1,21.1,0.0,0.0,99.0,0.0,0.0
6,3,4,1,21.0,0.0,1.3,100.0,0.0,0.0
6,4,4,1,20.8,0.0,0.7,100.0,0.0,0.0
6,5,4,1,20.8,0.0,0.4,100.0,0.0,0.0
6,6,4,1,20.8,0.0,0.7,100.0,0.0,0.0
6,7,4,1,21.2,0.0,0.8,100.0,0.0,0.0
6,8,4,1,22.0,0.0,0.9,99.0,0.0,10.0
6,9,4,1,22.7,0.0,0.9,95.0,0.0,8.0
6,10,4,1,24.1,0.0,1.1,89.0,0.0,4.0
6,11,4,1,25.7,0.0,1.1,80.0,0.0,0.0
6,12,4,1,26.7,0.0,3.3,77.0,0.0,0.0
6,13,4,1,28.5,0.0,2.7,74.0,0.0,16.0
6,14,4,1,28.7,0.0,1.5,67.0,0.0,0.0
6,15,4,1,28.7,0.0,0.6,68.0,0.0,6.0
6,16,4,1,29.3,0.0,1.3,63.0,0.0,16.0
6,17,4,1,29.7,0.0,0.8,63.0,0.0,36.0
6,18,4,1,28.8,0.0,1.5,69.0,0.0,28.0
6,19,4,1,28.0,0.0,1.1,70.0,0.0,48.0
6,20,4,1,26.6,0.0,1.5,73.0,0.0,58.0
6,21,4,1,25.7,0.0,0.3,78.0,0.0,50.0
6,22,4,1,24.1,0.0,1.1,85.0,0.0,56.0
6,23,4,1,23.7,0.0,1.1,78.0,0.0,40.0
6,0,5,1,23.0,0.0,1.1,79.0,0.0,18.0
6,1,5,1,22.4,0.0,1.0,85.0,0.0,0.0
6,2,5,1,22.2,0.0,0.4,81.0,0.0,0.0
6,3,5,1,21.6,0.0,0.1,83.0,0.0,0.0
6,4,5,1,20.9,0.0,1.1,90.0,0.0,0.0
6,5,5,1,20.6,0.0,0.6,92.0,0.0,4.0
6,6,5,1,20.4,0.0,1.0,92.0,0.0,0.0
6,7,5,1,21.3,0.0,0.5,89.0,0.0,4.0
6,8,5,1,23.2,0.0,0.7,84.0,0.0,10.0
6,9,5,1,25.0,0.0,0.8,81.0,0.0,6.0
6,10,5,1,27.1,0.0,1.3,73.0,0.0,16.0
6,11,5,1,28.5,0.0,1.2,71.0,0.0,2.0
6,12,5,1,29.6,0.0,1.8,64.0,0.0,4.0
6,13,5,1,30.5,0.0,2.3,63.0,0.0,2.0
6,14,5,1,31.3,0.0,2.1,54.0,0.0,6.0
6,15,5,1,31.4,0.0,1.2,58.0,0.0,6.0
6,16,5,1,31.2,0.0,2.1,59.0,0.0,30.0
6,17,5,1,31.3,0.0,2.2,62.0,0.0,22.0
6,18,5,1,30.5,0.0,1.5,60.0,0.0,22.0
6,19,5,1,27.2,0.2,2.3,71.0,0.0,44.0
6,20,5,1,26.9,0.0,1.6,72.0,0.0,60.0
6,21,5,1,26.5,0.0,2.2,76.0,0.0,66.0
6,22,5,1,26.2,0.0,1.5,76.0,0.0,68.0
6,23,5,1,25.6,0.0,1.2,79.0,0.0,68.0
6,0,6,1,25.0,0.0,1.3,82.0,0.0,16.0
6,1,6,1,24.3,0.0,1.3,84.0,0.0,0.0
6,2,6,1,23.6,0.0,0.7,87.0,0.0,0.0
6,3,6,1,23.0,0.0,1.1,93.0,0.0,0.0
6,4,6,1,22.5,0.0,0.5,95.0,0.0,0.0
6,5,6,1,22.0,0.0,0.5,97.0,0.0,0.0
6,6,6,1,22.0,0.0,1.5,97.0,0.0,2.0
6,7,6,1,22.9,0.0,0.4,91.0,0.0,8.0
6,8,6,1,24.6,0.0,2.1,85.0,0.0,6.0
6,9,6,1,25.7,0.0,1.3,77.0,0.0,2.0
6,10,6,1,27.3,0.0,0.8,70.0,0.0,2.0
6,11,6,1,28.6,0.0,1.1,67.0,0.0,2.0
6,12,6,1,29.8,0.0,1.4,60.0,0.0,2.0
6,13,6,1,30.7,0.0,2.0,56.0,0.0,14.0
6,14,6,1,31.4,0.0,2.9,58.0,0.0,12.0
6,15,6,1,31.6,0.0,2.3,53.0,0.0,2.0
6,16,6,1,31.7,0.0,3.1,56.0,0.0,28.0
6,17,6,1,31.2,0.0,3.2,56.0,0.0,36.0
6,18,6,1,31.1,0.0,1.6,56.0,0.0,32.0
6,19,6,1,30.1,0.0,1.7,58.0,0.0,50.0
6,20,6,1,29.1,0.0,1.7,61.0,0.0,54.0
6,21,6,1,28.2,0.0,0.7,67.0,0.0,98.0
6,22,6,1,27.0,0.0,0.6,73.0,0.0,64.0
6,23,6,1,26.8,0.0,3.1,79.0,0.0,52.0
7,0,0,1,25.8,0.0,3.3,79.0,0.0,0.0
7,1,0,1,24.8,0.0,2.5,77.0,0.0,8.0
7,2,0,1,24.4,0.0,2.8,78.0,0.0,0.0
7,3,0,1,23.9,0.0,1.2,80.0,0.0,0.0
7,4,0,1,23.3,0.0,1.8,82.0,0.0,0.0
7,5,0,1,23.1,0.0,1.4,82.0,0.0,0.0
7,6,0,1,22.6,0.0,1.3,88.0,0.0,0.0
7,7,0,1,23.4,0.0,0.8,86.0,0.0,1.0
7,8,0,1,24.6,0.0,1.0,79.0,0.0,1.0
7,9,0,1,26.0,0.0,1.4,73.0,0.0,3.0
7,10,0,1,26.5,0.0,1.6,71.0,0.0,3.0
7,11,0,1,27.8,0.0,1.8,67.0,0.0,0.0
7,12,0,1,29.0,0.0,0.8,64.0,0.0,1.0
7,13,0,1,29.5,0.0,1.2,66.0,0.0,2.0
7,14,0,1,29.9,0.0,1.0,59.0,0.0,3.0
7,15,0,1,30.5,0.0,0.9,61.0,0.0,2.0
7,16,0,1,30.2,0.0,1.7,65.0,0.0,9.0
7,17,0,1,30.3,0.0,1.1,67.0,0.0,12.0
7,18,0,1,30.1,0.0,0.6,66.0,0.0,7.0
7,19,0,1,29.5,0.0,2.0,63.0,0.0,14.0
7,20,0,1,28.0,0.0,2.5,77.0,0.0,32.0
7,21,0,1,26.4,0.0,2.3,79.0,0.0,35.0
7,22,0,1,25.6,0.0,2.9,82.0,0.0,26.0
7,23,0,1,25.0,0.0,1.2,85.0,0.0,29.0
7,0,1,1,24.8,0.0,0.6,86.0,0.0,6.0
7,1,1,1,24.5,0.0,0.4,88.0,0.0,0.0
7,2,1,1,24.2,0.0,1.3,89.0,0.0,0.0
7,3,1,1,24.1,0.0,1.2,88.0,0.0,0.0
7,4,1,1,23.7,0.0,0.6,90.0,0.0,0.0
7,5,1,1,23.7,0.0,1.7,88.0,0.0,0.0
7,6,1,1,23.5,0.9,1.3,92.0,0.0,1.0
7,7,1,1,23.5,0.0,1.2,94.0,0.0,3.0
7,8,1,1,24.0,0.0,0.9,94.0,0.0,5.0
7,9,1,1,24.5,0.0,1.1,92.0,0.0,2.0
7,10,1,1,25.9,0.0,1.0,89.0,0.0,0.0
7,11,1,1,28.0,0.0,3.4,80.0,0.0,0.0
7,12,1,1,29.2,0.0,4.6,73.0,0.0,0.0
7,13,1,1,29.8,0.0,4.0,72.0,0.0,0.0
7,14,1,1,30.0,0.0,3.7,73.0,0.0,1.0
7,15,1,1,30.1,0.0,4.4,73.0,0.0,1.0
7,16,1,1,30.5,0.0,4.8,71.0,0.0,2.0
7,17,1,1,30.4,0.0,2.8,70.0,0.0,3.0
7,18,1,1,27.0,4.6,4.0,88.0,0.0,1.0
7,19,1,1,26.8,0.2,2.9,89.0,0.0,1.0
7,20,1,1,27.2,0.0,2.5,86.0,0.0,4.0
7,21,1,1,27.7,0.0,2.8,82.0,0.0,3.0
7,22,1,1,27.4,0.0,2.8,84.0,0.0,2.0
7,23,1,1,26.1,0.6,3.4,92.0,0.0,0.0
7,0,2,1,25.7,0.8,3.2,94.0,0.0,0.0
7,1,2,1,25.4,0.6,1.9,94.0,0.0,0.0
7,2,2,1,24.8,0.9,1.7,97.0,0.0,0.0
7,3,2,1,24.7,0.3,1.9,98.0,0.0,0.0
7,4,2,1,24.9,0.0,3.0,94.0,0.0,0.0
7,5,2,1,24.2,0.0,1.6,95.0,0.0,0.0
7,6,2,1,24.1,0.0,1.3,96.0,0.0,0.0
7,7,2,1,23.9,0.0,0.3,97.0,0.0,1.0
7,8,2,1,24.6,0.0,1.2,91.0,0.0,2.0
7,9,2,1,25.4,0.0,1.2,86.0,0.0,0.0
7,10,2,1,26.4,0.0,2.4,81.0,0.0,0.0
7,11,2,1,27.1,0.0,3.7,78.0,0.0,1.0
7,12,2,1,27.6,0.0,1.8,75.0,0.0,0.0
7,13,2,1,28.6,0.0,3.5,74.0,0.0,4.0
7,14,2,1,29.0,0.0,4.1,69.0,0.0,2.0
7,15,2,1,29.7,0.0,3.0,69.0,0.0,4.0
7,16,2,1,29.7,0.0,4.0,71.0,0.0,10.0
7,17,2,1,28.7,0.0,2.6,74.0,0.0,1.0
7,18,2,1,27.6,0.0,2.2,80.0,0.0,8.0
7,19,2,1,26.8,0.0,2.3,84.0,0.0,9.0
7,20,2,1,26.4,0.0,2.3,86.0,0.0,25.0
7,21,2,1,26.1,0.0,3.1,89.0,0.0,24.0
7,22,2,1,25.6,0.0,1.8,92.0,0.0,22.0
7,23,2,1,25.7,0.0,2.7,91.0,0.0,18.0
7,0,3,1,25.7,0.0,2.9,91.0,0.0,8.0
7,1,3,1,25.9,0.0,3.2,90.0,0.0,7.0
7,2,3,1,25.8,0.0,3.2,89.0,0.0,0.0
7,3,3,1,25.7,0.0,1.6,90.0,0.0,0.0
7,4,3,1,25.7,0.0,1.7,90.0,0.0,0.0
7,5,3,1,25.9,0.0,1.3,89.0,0.0,0.0
7,6,3,1,26.0,0.0,1.5,89.0,0.0,0.0
7,7,3,1,26.1,0.0,1.0,89.0,0.0,0.0
7,8,3,1,26.6,0.0,1.4,88.0,0.0,0.0
7,9,3,1,26.9,0.0,1.7,86.0,0.0,1.0
7,10,3,1,27.3,0.0,1.4,84.0,0.0,5.0
7,11,3,1,27.1,0.0,2.1,86.0,0.0,2.0
