TIME,TEMPERATURE,RAINFALL,WINDSPEED,HUMIDITY,SNOWFALL
2013013023,4,,0.4,77,
2013013100,3.3,,2,80,
2013013101,2.8,,0.2,82,
2013013102,1.6,,1.7,87,
2013013103,1.2,,1.5,90,
2013013104,0.6,,0.9,92,
2013013105,0.1,,0.3,91,
2013013106,-0.4,,0.3,93,
2013013107,-0.8,,0.5,95,
2013013108,-0.9,,0,96,
2013013109,0.2,,0.5,94,
2013013110,3.4,,0.3,83,
2013013111,6.5,,0.6,66,
2013013112,9.3,,1,55,
2013013113,11.4,,2,48,
2013013114,12.8,,1.1,43,
2013013115,13.4,,1.9,41,
2013013116,13.2,,2.2,43,
2013013117,12.6,,3.3,45,
2013013118,11.3,,2.1,51,
2013013119,10.6,,2.4,56,
2013013120,10.3,,3.6,57,
2013013121,9.9,,3.1,60,
2013013122,9.5,,1.5,61,
2013013123,9.3,,1.4,61,
2013020100,8.5,0.1,1.9,69,
2013020101,8,,0.9,79,
2013020102,7.8,,1.6,80,
2013020103,7.1,0.6,0.3,92,
2013020104,7,,0.3,95,
2013020105,6.8,,0.8,96,
2013020106,7,3.4,2.5,98,
2013020107,8,,2.7,94,
2013020108,7.7,,0.6,98,
2013020109,7.9,4.1,1.4,100,
2013020110,8.1,,1,100,
2013020111,8.9,,0.1,100,
2013020112,9.2,8.3,1,100,
2013020113,9.8,,2.1,100,
2013020114,10.1,,0.6,100,
2013020115,10.2,13.8,1,100,
2013020116,11.3,,2.6,98,
2013020117,10.4,,2.1,99,
2013020118,9.8,2,2,100,
2013020119,9,,3,100,
2013020120,8.5,,1.9,100,
2013020121,8.2,,1.8,100,
2013020122,7.9,,1.2,100,
2013020123,7.4,,1.6,100,
2013020200,7.3,,1.3,97,
2013020201,6.6,,2.7,92,
2013020202,6,,2.3,86,
2013020203,4.2,,1.4,89,
2013020204,3.1,,2.4,79,
2013020205,1.7,,1,78,
2013020206,1.2,,1.2,87,
2013020207,0.5,,0.6,88,
2013020208,0.1,,1.2,80,
2013020209,0.3,,1.2,82,
2013020210,0.9,,1.8,76,
2013020211,3.1,,1.4,70,
2013020212,3.8,,2.5,57,
2013020213,4.8,,2.3,42,
2013020214,5.7,,3.9,39,
2013020215,5.7,,3.5,38,
2013020216,5.2,,1.8,42,
2013020217,4,,2.5,40,
2013020218,1.9,,1.7,45,
2013020219,-0.3,,1.5,51,
2013020220,-1.3,,2.3,58,
2013020221,-2.1,,0.9,55,
2013020222,-2.9,,0.8,60,
2013020223,-3.6,,0.4,63,
2013020300,-4,,0.2,65,
2013020301,-3.6,,0.8,65,
2013020302,-4.2,,1.2,73,
2013020303,-4.3,,0.7,76,
2013020304,-4.7,,0.3,75,
2013020305,-4.7,,1.3,82,
2013020306,-4.7,,1.3,81,
2013020307,-4.9,,1.1,85,
2013020308,-4.9,,0.6,83,
2013020309,-3.3,,0.5,81,
2013020310,-2.5,,0.7,70,
2013020311,-1.6,,0.3,71,
2013020312,-0.8,,0.8,62,
2013020313,-0.1,,0.7,54,
2013020314,0.5,,1.1,53,
2013020315,0.5,,1,54,
2013020316,0.6,,0.5,54,
2013020317,0.5,,0.9,62,
2013020318,0.4,,0.7,64,
2013020319,0.3,,1.3,69,
2013020320,0.1,,0.9,73,
2013020321,-0.1,0.3,1.6,77,
2013020322,-0.2,,0.9,88,
2013020323,-0.3,,1.1,90,0.5
2013020400,-0.6,3.2,1.9,94,1
2013020401,-0.7,,0.8,95,1.6
2013020402,-0.5,,0.5,97,1.6
2013020403,-0.5,2.9,1.5,98,1.2
2013020404,-0.2,,1.3,98,1
2013020405,0,,1,98,1
2013020406,0.1,3.5,0.2,98,1
2013020407,0.2,,0.3,99,1
2013020408,0.3,,0.2,98,1.3
2013020409,0.4,1.9,0.4,99,1.7
2013020410,0.9,,2.2,96,1.6
2013020411,1.8,,2.5,88,1.6
2013020412,2.5,0.1,2.5,83,1.5
2013020413,3,,3.8,78,0.8
2013020414,3.2,,2.3,78,
2013020415,3.4,,2.8,73,
2013020416,3.1,,3.5,70,
2013020417,2.5,,4.1,67,
2013020418,1.1,,1.6,76,
2013020419,0,,1.4,81,
2013020420,-0.4,,1,82,
2013020421,-1.2,,1.9,85,
2013020422,-1.6,,0.6,86,
2013020423,-1.9,,1.1,87,
2013020500,-2.2,,1.1,91,
2013020501,-2.6,,0.8,91,
2013020502,-2.6,,1.2,92,
2013020503,-2.7,,1,93,
2013020504,-3.1,,0.9,96,
2013020505,-3.3,,0.5,96,
2013020506,-3.4,,0.5,96,
2013020507,-3.3,,0.5,96,
2013020508,-3,,1,96,
2013020509,-2.2,,0.9,96,
2013020510,-1.7,,0.1,92,
2013020511,-0.6,,0.6,87,
2013020512,0.3,,0.4,86,
2013020513,1.1,,0.2,83,
2013020514,2.4,,0.9,81,
2013020515,2.5,,2,83,
2013020516,2.5,,3.3,91,
2013020517,2.4,,2.2,93,
2013020518,1.9,0.5,0.6,97,
2013020519,1.8,,0.9,98,
2013020520,1.9,,0.6,99,
2013020521,1.8,0.7,0.3,100,
2013020522,1.7,,0.9,100,
2013020523,1.5,,0.2,100,
2013020600,0.8,2.2,1,99,0.2
2013020601,0.5,,0,99,0.6
2013020602,0.4,,0.4,99,1.5
2013020603,0.4,3.1,0,100,2.5
2013020604,0.3,,0.2,100,3.3
2013020605,0.4,,0.2,99,3.6
2013020606,0.3,0.9,1.7,100,3.6
2013020607,0.2,,1.5,98,3.6
2013020608,0.1,,2.1,98,3.5
2013020609,0,0,1.3,95,3.5
2013020610,-0.1,,1.9,95,3.5
2013020611,0.3,,1.1,87,3.4
2013020612,1.4,0,2.6,82,3.3
2013020613,0.7,,3.7,81,3
2013020614,0.6,,1.5,83,2.5
2013020615,0.6,,2.6,80,2.1
2013020616,0.8,,2.4,81,1.4
2013020617,0.3,,1.9,80,0.7
2013020618,-0.2,,1.8,79,
2013020619,-0.5,,1.6,78,
2013020620,-0.8,,1.5,79,
2013020621,-1.2,,1.5,81,
2013020622,-1.2,,1.2,79,
2013020623,-1.2,,1.5,81,
2013020700,-0.9,,2.6,80,
2013020701,-1.1,,1.8,74,
2013020702,-1.2,,1.3,81,
2013020703,-1.2,0,1.5,86,
2013020704,-0.9,,4.7,84,0
2013020705,-2.9,,5.8,71,0
2013020706,-4.9,0,2.9,62,0
2013020707,-5.8,,4.5,67,
2013020708,-6.7,,4.6,74,
2013020709,-7.2,0,2.7,76,
2013020710,-7.5,,3.1,66,
2013020711,-7.3,,4.5,51,
2013020712,-6.5,0,3.7,51,
2013020713,-6.4,,4.4,39,
2013020714,-7.7,,5.2,37,
2013020715,-7.1,,3.6,41,
2013020716,-7.6,,4.2,40,
2013020717,-8.2,,3,45,
2013020718,-9.3,,4.3,47,
2013020719,-10.1,,3.7,53,
2013020720,-10.6,,2.6,58,
2013020721,-10.7,,3.1,62,
2013020722,-10.7,,2.8,71,
2013020723,-11.3,,2,77,
2013020800,-12,0,1.9,70,
2013020801,-12.8,,1.7,69,
2013020802,-13.2,,0.6,68,
2013020803,-13.1,,1.3,71,
2013020804,-12.7,,1.9,75,
2013020805,-13,,2.6,66,
2013020806,-13.6,,1.1,62,
2013020807,-14.3,,1.3,60,
2013020808,-14.5,,1.4,59,
2013020809,-13,,0.9,52,
2013020810,-10.7,,2.4,50,
2013020811,-9.5,,0.6,44,
2013020812,-6.9,,1.1,44,
2013020813,-5.9,,1.5,43,
2013020814,-4.9,,1.3,41,
2013020815,-4.5,,2.4,42,
2013020816,-4.5,,1.9,41,
2013020817,-5.1,,2,37,
2013020818,-5.8,,1.3,42,
2013020819,-6.6,,1.7,46,
2013020820,-7.8,,1.3,54,
2013020821,-8.6,,1.5,52,
2013020822,-9.3,,1.6,48,
2013020823,-9.8,,1.5,54,
2013020900,-10.1,,1.1,64,
2013020901,-10.3,,1,70,
2013020902,-10.4,,0.6,72,
2013020903,-10.5,,0.7,76,
2013020904,-10.8,,0.2,78,
2013020905,-10.8,,0.6,80,
2013020906,-11,,1.3,83,
2013020907,-11.2,,0.4,80,
2013020908,-11.1,,1,86,
2013020909,-8.7,,0.5,74,
2013020910,-6.8,,1.3,65,
2013020911,-5.2,,1.1,60,
2013020912,-3,,1.8,56,
2013020913,-1.9,,1.6,53,
2013020914,-1.5,,1.5,52,
2013020915,-1.3,,1.5,53,
2013020916,-1.2,,1.5,53,
2013020917,-1.4,,1.5,55,
2013020918,-2.5,,0.6,58,
2013020919,-3.5,,1.2,60,
2013020920,-4.4,,0.9,66,
2013020921,-5.3,,0.5,68,
2013020922,-5.3,,1.1,66,
2013020923,-5.7,,0.8,69,
2013021000,-6.3,,0.5,75,
2013021001,-6.9,,0.8,80,
2013021002,-7.4,,0.5,82,
2013021003,-7.8,,1,87,
2013021004,-7.3,,0.3,86,
2013021005,-6.6,,0.9,83,
2013021006,-6.1,,1.2,79,
2013021007,-5.6,,0.8,79,
2013021008,-5.1,,1,81,
2013021009,-3.3,,1,75,
2013021010,-1.9,,0.8,74,
2013021011,-0.7,,1.3,75,
2013021012,0.9,0,1.2,71,
2013021013,1.3,,2.6,68,
2013021014,1.3,,2.9,71,
2013021015,1.6,,2.3,70,
2013021016,1.5,,3,68,
2013021017,1.2,,3.2,66,
2013021018,0.2,,1.8,63,
2013021019,-1.4,,1.1,62,
2013021020,-2.2,,0.8,65,
2013021021,-3.1,,0.6,68,
2013021022,-3.3,,2,60,
2013021023,-4,,0.8,64,
2013021100,-4.5,,1.2,67,
2013021101,-5.5,,1.6,73,
2013021102,-5.8,,2.3,68,
2013021103,-7,,1.4,69,
2013021104,-7.7,,1.7,69,
2013021105,-8.4,,1.6,63,
2013021106,-8.7,,1.1,62,
2013021107,-9.2,,0.7,63,
2013021108,-9.3,,1.3,69,
2013021109,-6.7,,1.3,56,
2013021110,-5.6,,1.2,49,
2013021111,-3.5,,0.9,43,
2013021112,-1.4,,2,39,
2013021113,-0.6,,1.6,33,
2013021114,0.1,,2,29,
2013021115,0.7,,1.1,28,
2013021116,0.8,,1.3,30,
2013021117,0.1,,1.9,29,
2013021118,-1,,1.4,33,
2013021119,-1.9,,1.5,39,
2013021120,-2.4,,1.4,44,
2013021121,-2.7,,1.1,45,
2013021122,-3,,0.7,45,
2013021123,-3.2,,0.9,48,
2013021200,-3.2,,1.1,49,
2013021201,-3.5,,0.6,52,
2013021202,-4.1,,0.6,56,
2013021203,-4.2,,0.7,57,
2013021204,-4.1,,1.3,60,
2013021205,-4.4,,0.6,63,
2013021206,-4.4,,0.8,65,
2013021207,-4.2,,1.3,67,
2013021208,-4,,0.7,67,
2013021209,-3,,0.4,66,
2013021210,-2.2,,0.6,61,
2013021211,-1.3,,0.7,55,
2013021212,-1.3,0,2.7,75,
2013021213,-0.3,,2.3,62,
2013021214,0.8,,3,33,
2013021215,1.7,0,1.1,27,
2013021216,1.2,,4.7,36,
2013021217,0.4,,4.1,51,
2013021218,-0.2,,3.5,59,
2013021219,-1.6,,2.1,73,
2013021220,-2.5,,1,78,
2013021221,-3.2,0,1,83,
2013021222,-3.8,,0.5,86,
2013021223,-4.4,,1.2,89,
2013021300,-4.6,,1.1,90,
2013021301,-5.1,,0.2,89,
2013021302,-5.5,,0.8,92,
2013021303,-5.8,,0.6,92,
2013021304,-5.5,,0.6,94,
2013021305,-5.2,,0.6,91,
2013021306,-5.4,,0,89,
2013021307,-5.7,,0.6,92,
2013021308,-6.1,,0.3,92,
2013021309,-3.9,,0.4,84,
2013021310,-1.3,,1.2,75,
2013021311,0.6,,2.1,60,
2013021312,1.9,,2.1,49,
2013021313,4,,1.6,44,
2013021314,4,,1.7,42,
2013021315,4.3,,1.1,42,
2013021316,4.8,,0.8,41,
2013021317,4.2,,0.6,44,
2013021318,3,,1.1,49,
2013021319,1.5,,1.3,56,
2013021320,0.5,,1.5,59,
2013021321,-0.4,,0.9,64,
2013021322,-0.9,,1,67,
2013021323,-1.2,,1.2,71,
2013021400,-1.5,,0.8,72,
2013021401,-1.4,,1.2,72,
2013021402,-1.3,,0.7,73,
2013021403,-1.5,,0.2,76,
2013021404,-1.6,,0.3,75,
2013021405,-2.2,,1,77,
2013021406,-2.4,,0.2,79,
2013021407,-2.9,,0.6,84,
2013021408,-3.1,,0.3,85,
2013021409,-1.3,,0.5,81,
2013021410,0.7,,1,71,
2013021411,2.7,,1.7,59,
2013021412,4.4,,1.4,52,
2013021413,5.5,,1.2,44,
2013021414,6.5,,1.4,42,
2013021415,7.1,,1,38,
2013021416,7,,1.8,33,
2013021417,6.2,,1.3,31,
2013021418,4.7,,1.1,39,
2013021419,3.7,,2.1,49,
2013021420,2.4,,0.8,55,
2013021421,2,,1.5,54,
2013021422,1.6,,1.3,57,
2013021423,1,,0.5,63,
2013021500,0.9,,0.7,69,
2013021501,0.8,,1,71,
2013021502,0.6,,0.2,74,
2013021503,0.5,,1.3,76,
2013021504,0.4,,0.5,76,
2013021505,0.1,,2.2,78,
2013021506,-0.3,,0.7,80,
2013021507,0.3,,0.9,83,
2013021508,0.2,,1.3,86,
2013021509,1.4,,1.4,83,
2013021510,2.7,,1.8,72,
2013021511,4.1,,2.6,43,
2013021512,4.7,,4.4,31,
2013021513,5.7,,3.9,23,
2013021514,5,,5.3,20,
2013021515,4.9,,3.9,18,
2013021516,4.2,,2.9,19,
2013021517,2.1,,5.2,18,
2013021518,-0.2,,3.9,22,
2013021519,-1.6,,2.3,30,
2013021520,-2.4,,1.9,39,
2013021521,-3,,2.5,45,
2013021522,-3.6,,0.8,47,
2013021523,-4.2,,1.7,52,
2013021600,-5,,1.2,56,
2013021601,-5.1,,1.5,55,
2013021602,-5.7,,0.3,54,
2013021603,-6.7,,1.4,59,
2013021604,-7,,1.1,57,
2013021605,-6.8,,0.7,56,
2013021606,-6.8,,0.7,62,
2013021607,-7.6,,1.5,68,
2013021608,-7.6,,0.5,69,
2013021609,-4.3,,0.6,60,
2013021610,-2.4,,0.9,42,
2013021611,-0.7,,1,35,
2013021612,0.1,,0.9,30,
2013021613,1.7,,2.2,28,
2013021614,2.7,,2.7,27,
2013021615,3.4,,1.6,24,
2013021616,4.1,,1.2,25,
2013021617,3.5,,2,23,
2013021618,1.9,,1.1,24,
2013021619,0,,0.2,30,
2013021620,-0.9,,1.9,40,
2013021621,-1,,1,42,
2013021622,-1.5,,0.3,45,
2013021623,-2,,1.1,51,
2013021700,-2.2,,0.3,53,
2013021701,-2.1,,1,52,
2013021702,-1.8,,1.6,60,
2013021703,-1.6,,0.4,59,
2013021704,-1.8,,1,61,
2013021705,-1.9,,0.4,60,
2013021706,-2,,0.3,61,
2013021707,-1.9,,0.6,60,
2013021708,-1.7,,0.5,64,
2013021709,0.1,,0.6,57,
2013021710,1,,0.4,49,
2013021711,3.1,,1.1,35,
2013021712,4,,0.7,34,
2013021713,4.8,,1.1,30,
2013021714,5.1,,1.2,31,
2013021715,5.3,,1.2,31,
2013021716,5.2,,2,34,
2013021717,4.8,,0.6,36,
2013021718,4.6,,1.4,39,
2013021719,3.3,,1.6,57,
2013021720,2.5,,1,68,
2013021721,2.1,0.1,1.4,78,
2013021722,1.8,,1,80,
2013021723,1.8,,0.6,79,
2013021800,1.9,0,0,80,
2013021801,1.8,,0.6,84,
2013021802,1.8,,0.7,86,
2013021803,1.9,0,0.7,84,
2013021804,1.8,,0.2,84,
2013021805,1.8,,0.7,85,
2013021806,1.8,0,0.5,83,
2013021807,1.9,,0.9,73,
2013021808,1.9,,0.4,76,
2013021809,2.2,,0.7,73,
2013021810,3,,1,69,
2013021811,4.4,,1.8,63,
2013021812,5.9,,2,51,
2013021813,7,,3,38,
2013021814,6.9,,3.2,35,
2013021815,6.5,,2.7,33,
2013021816,5.4,,3.2,36,
2013021817,4.1,,2.6,34,
2013021818,2.7,,2.1,38,
2013021819,1.8,,1.2,41,
2013021820,1,,1.8,41,
2013021821,0,,1.3,48,
2013021822,-0.6,,0.8,50,
2013021823,-1.2,,1.2,51,
2013021900,-0.9,,2.1,51,
2013021901,-1.1,,2,51,
2013021902,-1.4,,1.9,54,
2013021903,-1.9,,1.7,56,
2013021904,-2.4,,1.2,57,
2013021905,-2.4,,1,48,
2013021906,-2.5,,1.6,47,
2013021907,-2.8,,0.9,46,
2013021908,-2.6,,2.7,43,
2013021909,-1.9,,2.3,40,
2013021910,-1.2,,2.2,33,
2013021911,0.8,,2.9,26,
2013021912,2,,4.3,20,
2013021913,2.8,,4.3,17,
2013021914,3.6,,3.7,19,
2013021915,3.1,,6.1,21,
2013021916,2.6,,4.9,21,
2013021917,0.8,,5.7,22,
2013021918,-1,,3.6,27,
2013021919,-2.2,,1.9,34,
2013021920,-2.6,,1.7,39,
2013021921,-2.8,,2.5,42,
2013021922,-3.4,,3.4,45,
2013021923,-4.3,,2.2,52,
2013022000,-4.6,,2.1,57,
2013022001,-4.7,,2.4,60,
2013022002,-5.1,,2.5,60,
2013022003,-5.6,,2.1,63,
2013022004,-6.3,,2.3,65,
2013022005,-7,,2.1,67,
2013022006,-8,,0.9,65,
2013022007,-8.8,,1.1,62,
2013022008,-8.4,,0.4,64,
2013022009,-5.6,,1,52,
2013022010,-2.8,,1,40,
2013022011,-1.6,,2,29,
2013022012,-0.1,,1.7,26,
2013022013,0.6,,2.2,23,
2013022014,2,,2.2,21,
2013022015,2.9,,2.2,19,
2013022016,3.6,,1.7,19,
2013022017,3.1,,1.2,21,
2013022018,0.9,,1.9,25,
2013022019,-0.4,,1.3,30,
2013022020,-1.3,,1.8,34,
2013022021,-2.6,,1.1,39,
2013022022,-3.2,,0.7,40,
2013022023,-3.8,,1.2,44,
2013022100,-3.8,,0.3,45,
2013022101,-3.9,,0.7,47,
2013022102,-3.8,,0.6,48,
2013022103,-3.5,,0.4,57,
2013022104,-3.4,,0.7,61,
2013022105,-3.5,,0.6,62,
2013022106,-4.3,0,0.7,67,
2013022107,-4.4,,1.1,70,
2013022108,-4.4,,0.7,70,
2013022109,-2.4,,0.4,66,
2013022110,0,,1.7,58,
2013022111,1.9,,1.5,51,
2013022112,2.8,,2.5,41,
2013022113,3.7,,3,35,
2013022114,5,,3.1,32,
2013022115,5.3,,3.5,25,
2013022116,5.8,,2.3,26,
2013022117,4.6,,2.3,28,
2013022118,3,,1.9,32,
2013022119,1.4,,1.5,37,
2013022120,0.1,,1.2,43,
2013022121,-1,,1.4,50,
2013022122,-1.9,,1,54,
2013022123,-1.5,,1.5,57,
2013022200,-2.2,,0.4,61,
2013022201,-2.5,,0.8,65,
2013022202,-2.6,,0.3,61,
2013022203,-2.2,,0.6,65,
2013022204,-1.2,,2.2,70,
2013022205,-0.4,,3.3,71,
2013022206,-0.3,0,2.8,71,
2013022207,0,,4.7,61,
2013022208,0.7,,3.8,61,
2013022209,0.5,0.1,2.9,89,0.2
2013022210,1,,3.8,92,0.5
2013022211,1.8,,4.6,86,
2013022212,2.8,0.3,2.2,84,
2013022213,2.4,,1.9,94,
2013022214,3.1,,1.6,90,
2013022215,3.3,1.4,0.8,93,
2013022216,2.9,,2.4,93,
2013022217,2,,2.5,88,
2013022218,1.5,0.8,0.7,85,
2013022219,0.7,,0.7,87,
2013022220,-0.1,,1.1,94,
2013022221,-0.5,,0.4,90,
2013022222,-1.3,,2.1,86,
2013022223,-1.4,,2.2,71,
2013022300,-1.9,,3,69,
2013022301,-3,,1.2,73,
2013022302,-3.8,,1.9,76,
2013022303,-4.5,,1.2,67,
2013022304,-4.8,,0.9,63,
2013022305,-4.9,,1.4,72,
2013022306,-5.8,,1.1,80,
2013022307,-6.2,,0.9,83,
2013022308,-6,,0.2,82,
2013022309,-2.7,,1.1,69,
2013022310,-0.7,,2,57,
2013022311,0.7,,1.9,45,
2013022312,1.6,,3.2,38,
2013022313,2.9,,3.8,37,
2013022314,3.8,,3.5,31,
2013022315,4.5,,4.2,30,
2013022316,5,,2.5,30,
2013022317,4.2,,4.2,31,
2013022318,2.5,,2,39,
2013022319,1.4,,1.6,46,
2013022320,0.7,,1.6,54,
2013022321,0,,1.6,59,
2013022322,-0.3,,1.6,66,
2013022323,-0.5,,2.2,69,
2013022400,-0.5,,2.1,71,
2013022401,-1.4,,0.6,74,
2013022402,-2.1,,0.4,78,
2013022403,-2.8,,0.9,81,
2013022404,-3.3,,0.3,82,
2013022405,-3.8,,1.3,87,
2013022406,-4.2,,0.8,88,
2013022407,-4.5,,0.5,90,
2013022408,-4.5,,0.3,89,
2013022409,-2,,0.7,83,
2013022410,1.3,,0.9,70,
2013022411,4.1,,2.9,50,
2013022412,5.9,,1.7,41,
2013022413,6.9,,1.7,27,
2013022414,7.3,,2.4,36,
2013022415,7.1,,1.4,33,
2013022416,7.2,,1.8,34,
2013022417,6.6,,1,30,
2013022418,5.3,,2,32,
2013022419,3.9,,0.9,35,
2013022420,3.3,,0.8,33,
2013022421,2.2,,1,41,
2013022422,1.4,,0.2,44,
2013022423,0.4,,0.9,49,
2013022500,-0.2,,1.4,53,
2013022501,-0.9,,0.8,55,
2013022502,-1.3,,0.9,61,
2013022503,-1.8,,1.4,62,
2013022504,-2,,0.2,67,
2013022505,-2.2,,1.8,68,
2013022506,-2.9,,0.2,70,
2013022507,-3.3,,1.4,75,
2013022508,-3.2,,0.2,76,
2013022509,-1.2,,0.9,71,
2013022510,1.4,,0.5,64,
2013022511,5,,0.9,47,
2013022512,6.4,,1.7,37,
2013022513,8.1,,1.1,31,
2013022514,9,,1.7,23,
2013022515,9.7,,1.6,25,
2013022516,9,,1.3,26,
2013022517,8.9,,0.7,27,
2013022518,7.4,,0.9,33,
2013022519,5.5,,1.1,38,
2013022520,4.9,,0.8,39,
2013022521,3.8,,1,47,
2013022522,3,,0.8,50,
2013022523,2.2,,0.4,54,
2013022600,1.3,,1.1,59,
2013022601,1,,0.8,61,
2013022602,0.5,,1.4,64,
2013022603,0.1,,0.4,65,
2013022604,-0.2,,0.9,69,
2013022605,-0.4,,0.5,71,
2013022606,0.1,,0,70,
2013022607,0.5,,1.2,71,
2013022608,0.8,,0.6,70,
2013022609,2.8,,0.4,62,
2013022610,4.9,,0.9,50,
2013022611,6,,0.1,47,
2013022612,6.7,,0.6,45,
2013022613,7.7,,0.5,44,
2013022614,8.6,,1.2,40,
2013022615,9.7,,0.8,37,
2013022616,9.7,,0.5,40,
2013022617,9.6,,0.5,42,
2013022618,9.2,,0.2,43,
2013022619,8.6,,0.9,47,
2013022620,8.1,,1,51,
2013022621,7.8,,0.7,51,
2013022622,7.5,,1.4,56,
2013022623,7.3,,0.9,59,
2013022700,6.8,,0.6,64,
2013022701,5.7,,0.7,73,
2013022702,4.8,,1.2,80,
2013022703,4.1,,0.4,86,
2013022704,4.3,,1.6,89,
2013022705,4.5,,1.1,88,
2013022706,4.2,,2,86,
2013022707,3.6,,2.7,82,
2013022708,3.1,,1.3,79,
2013022709,4.9,,1.6,70,
2013022710,5.6,,1.4,67,
2013022711,7.5,,1.1,60,
2013022712,8.9,,1.5,50,
2013022713,11,,1.6,42,
2013022714,12,,2.4,28,
2013022715,12.5,,2,26,
2013022716,13.1,,2.7,23,
2013022717,12.6,,2.1,20,
2013022718,10.6,,1.8,25,
2013022719,8.8,,2.4,31,
2013022720,6.9,,1.6,46,
2013022721,5.8,,1.2,53,
2013022722,5,,0.8,56,
2013022723,4.1,,1.1,58,
2013022800,3.4,,0.7,57,
2013022801,2.4,,0.9,63,
2013022802,1.5,,0.5,69,
2013022803,0.5,,1,73,
2013022804,-0.2,,0.5,75,
2013022805,-0.9,,1.6,79,
2013022806,-1.2,,0.4,80,
2013022807,-1.7,,1.5,85,
2013022808,-1.3,,0.5,85,
2013022809,1.2,,0.5,76,
2013022810,4.7,,1.3,60,
2013022811,8.4,,1.2,41,
2013022812,11.7,,1.8,31,
2013022813,14.8,,1.4,26,
2013022814,16.4,,1.9,22,
2013022815,17.9,,1.1,18,
2013022816,18.4,,1.5,17,
2013022817,16.8,,1.6,23,
2013022818,15.5,,0.4,27,
2013022819,13.9,,1.5,31,
2013022820,12.7,,1.5,35,
2013022821,11.8,,0.9,40,
2013022822,12.3,,1.2,36,
2013022823,12.3,,1.4,31,
2013030100,12.3,,1.2,31,
2013030101,12,,1.2,36,
2013030102,11.4,,1.7,43,
2013030103,8.8,0.2,2.8,82,
2013030104,7.9,,1.4,92,
2013030105,7.3,,1,91,
2013030106,6.6,3.8,1.8,92,
2013030107,5.6,,2.9,91,
2013030108,5.1,,2.1,91,
2013030109,4.2,0.6,3.9,88,
2013030110,3.9,,4.4,76,
2013030111,3.3,,4.6,63,
2013030112,3.4,,5.2,55,
2013030113,3.8,,3.8,49,
2013030114,4.2,,4.4,43,
2013030115,4.8,,5.1,37,
2013030116,4.3,,5.2,38,
2013030117,3,,4.3,40,
2013030118,1.2,,3.3,46,
2013030119,-0.2,,3.8,50,
2013030120,-1.1,,2.5,58,
2013030121,-0.9,,2.8,61,
2013030122,-1.3,,1.4,61,
2013030123,-1.6,,2.8,62,
2013030200,-2,,2,64,
2013030201,-2.5,,2,64,
2013030202,-3,,1.8,65,
2013030203,-3.2,,2.3,67,
2013030204,-3.4,,1.6,68,
2013030205,-3.8,,2.1,70,
2013030206,-3.6,,2.7,67,
2013030207,-4.2,,2.2,67,
2013030208,-3.3,,0.9,63,
2013030209,-1.5,,1.8,53,
2013030210,-0.4,,1.6,48,
2013030211,1.2,,1.6,42,
2013030212,3,,1.2,41,
2013030213,3.9,,1.5,37,
2013030214,5.6,,2,34,
2013030215,5.7,,3.8,33,
2013030216,5.9,,2.3,33,
2013030217,4.5,,2.7,43,
2013030218,2.7,,2.9,50,
2013030219,0.7,,2.2,56,
2013030220,-0.5,,1.5,58,
2013030221,-1.5,,0.7,60,
2013030222,-2.1,,1.2,62,
2013030223,-2.2,,0.7,65,
2013030300,-2.1,,0.4,64,
2013030301,-1.7,,1.3,68,
2013030302,-2.1,,1.2,70,
2013030303,-2.3,,1.7,71,
2013030304,-2.7,,1.3,73,
2013030305,-3.1,,0.4,78,
2013030306,-3.1,,1.1,77,
2013030307,-3.7,,1.3,82,
2013030308,-3.2,,0.8,81,
2013030309,-0.7,,1.1,72,
2013030310,1.2,,1.9,62,
2013030311,2.5,,3.1,55,
2013030312,3.8,,3.1,43,
2013030313,5.2,,2.7,35,
2013030314,5.8,,1.9,33,
2013030315,7.2,,1.7,32,
2013030316,7.4,,3.8,28,
2013030317,7.1,,3.6,31,
2013030318,4.7,,3.1,52,
2013030319,3.4,,1.8,58,
2013030320,2.2,,1.7,64,
2013030321,1.3,,2.1,68,
2013030322,0.6,,1.5,72,
2013030323,0.1,,1.7,75,
2013030400,-0.4,,1.4,77,
2013030401,-0.5,,2.6,77,
2013030402,-1,,1.2,75,
2013030403,-1.5,,0.8,80,
2013030404,-1.9,,0.2,80,
2013030405,-2.2,,0.8,84,
2013030406,-2.4,,1,85,
2013030407,-2.7,,0.3,86,
2013030408,-2.3,,0.8,86,
2013030409,0.1,,0.6,78,
2013030410,2.8,,0.4,66,
2013030411,5.2,,2.3,63,
2013030412,6.9,,3,62,
2013030413,8.5,,4.5,58,
2013030414,9.6,,3.6,54,
2013030415,10.5,,2.7,48,
2013030416,10.6,,3.7,32,
2013030417,10,,4.7,20,
2013030418,8.4,,4.1,26,
2013030419,6,,1.8,37,
2013030420,4.9,,2,37,
2013030421,4.1,,1.3,41,
2013030422,2.8,,1.4,46,
2013030423,1.8,,1,52,
2013030500,1.6,,1.7,54,
2013030501,0.7,,1.1,59,
2013030502,0,,0.7,63,
2013030503,-0.8,,1.6,69,
2013030504,-1.2,,1.5,75,
2013030505,-1.3,,1.1,83,
2013030506,-1.9,,0.2,86,
2013030507,-2.3,,1.3,84,
2013030508,-1.8,,0.8,86,
2013030509,1,,1.6,79,
2013030510,3.4,,1,72,
2013030511,6.1,,1.7,58,
2013030512,7.8,,3.1,50,
